txt,has_anger
">>22521>>21639 aqui:tenho um escritório. o essencial é se fazer presente e ser lembrado. pegue indenizatórias e coisas relativas a relações de consumo, mova pelo juizado e comece a ficar conhecido. outra dica é parar de se referir ao seu negócio como ""starups"" e sim como ""escritório de advocacia"".frequente bares, converse com pessoas, pratique um hobbie o qual seja necessária a socialização.vai ter que deixar a casca da noz e ir pro mundo.jusbrasil é uma opção, mas vem muito lixo lá.",1
">>23102finalmente fio!anão, leio sobre hbd há mais de 10 anos. sem dúvida foi um dos conceitos mais importantes (e transformadores) que aprendi. lembro-me do finado half sigma (hoje lion of blogosphere), hbdchick, pumpkinperson e tantos outros. ainda acompanho o grey enlightenment, que usa conceitos de hbd em virtualmente todos os seus posts. sem esquecer de quase tudo que o charles murray escreve.em breve tecerei mais considerações.",1
">volto a ver porno e bater punheta só um pouquinho>penso em orgias>sonho com viadagem>vejo as mulheres como na visão de um pedreiro safadoessa merda é séria, mal passou 2 dias e já penso em coisas extremas. sinto que meu caráter foi afetado.",1
"pra que demonstrar sentimentos, se a pessoa vai cagar pra eles?",0
cês também tem um grupo só com vcs mesmos no wpp p usar como rascunho antes de enviar alguma  msg p alguém e salvar legenda de foto ou é só eu?,0
"síndrome de estocolmo ou síndroma de estocolomo (stockholmssyndromet em sueco) é o nome normalmente dado a um estado psicológico particular em que uma pessoa, submetida a um tempo prolongado de intimidação, passa a ter simpatia e até mesmo sentimento de amor ou amizade perante o seu agressor. de um ponto de vista psicanalítico, pessoas que possam ter desenvolvido ao longo de experiências na infância com seus familiares ou cuidadores, algum traço de caráter sádico ou masoquista implícito em sua personalidade, podem em certas circunstâncias de abuso desenvolverem paus no meu cu de afeto e apego, dirigidos a agressores, sequestradores, ou qualquer perfil que se encaixe no quadro geral correspondente a síndrome de estocolmo, assim como a possibilidade, também, amplamente considerada, de que para algumas pessoas vítimas de assédio semelhante, possam desenvolver algum mecanismo inconsciente irracional de defesa, na tentativa de projetar paus no meu cu afetivos na figura do sequestrador ou abusador que possam ""amenizar"" ou tentar ""negociar"" algum tipo de acordo entre a relação vítima/agressor na tentativa de reduzir a tensão entre os entes ://%c3%adndrome_de_estocolmo___________________________síndrome de oslo é um estado psicológico que se desenvolve em pessoas que enfrentam uma situação de grande perigo ou ameaça.consiste essencialmente num autoengano sobre as verdadeiras intenções da ameaça.pode passar pela desculpabilização do agressor, sendo uma forma de síndrome de estocolmo ou, inversamente, pelo desenvolvimento de auto-culpabilização pela situação; neste caso a vítima tende a considerar que, de alguma forma, merece aquele ""castigo"".%c3%adndrome_de_oslo",1
">>58211você não entende nada de visual e só falou merda, hue. sub humano, por favor, só se meta em assuntos que lhe são pertinentes.",1
">>28827o mundo está tão dominado pela mentalidade feminista que agora agir como homem é sentir-se especial e ""ser jorge"".meua migo, esse é o estado natural de ser do homem potente e que busca a potência. sempre foi assim.",1
"vejo esses vídeos e morro de sdds, q drogaaaaaaaa,,,, um tbt era td oq eu queria rs 🥵",0
"efeito marta na copa atrai holofotes do mundo inteiro para o vasco, clube que revelou a craque brasileira e que tem sido visitado nestes últimos dias por veículos de imprensa de vários países atrás de histórias da jogadora

com @ale_m_araujo   ",0
que verga que verga que verga  ,0
">>50638jewtube é o caralho, você vacilou. se você ver algo indecente continue scrollando.alimentar sua mente com o vício só vai dificultar as coisas, você é como um viciado em crack amarrado na cama pedindo só mais um pouquinho pra ficar esperto.",1
"segunda vou sair com uma depósito da minha faculdade e já estou sentindo que vai dar merda.ela é bem conhecida por lá aka já deu pra quase todo mundo e eu estou nervoso como a fornicação.tenho medo de brochar de tanto nervosismo.vi que a tadalafila pode não funcionar se o problema for psicológico, então o que sugerem que eu tome para não ficar tão pilhado? algum ansiolítico?",1
@decossauro @pubg_br dê biscoito a ele viu,0
">>63632>terminando com a garota por issoquantos 12 anos você tem? eu também não gosto de feminista, mas julgar alguém pelas aparências não é certo. você mesmo disse que ela é submissa e direita, 90% das mulheres se dizem feministas só ""para se enturmar"".eu deixaria para terminar só quando ela deixasse as pernas peludas ou ficasse enchendo a porra do saco com ""durr patriarcado"". aí eu diria ""estou terminando pois você está com as pernas peludas e dizendo ""durr patriarcado"""".terminar com ela pois ela disse algo assim é muita bobagem, coisa imatura. tu nem sabe até que ponto ela vai levar esse papo a sério, as vezes fala só para se enturmar com as amiguinhasrsrs, como eu falei. sem contar que terminar por isso pode deixar um trauma na mulher e ela ficar amanhã subindo em palanque para dizer ""durr o patriarcado é real hurr meu ex terminou comigo pois falei que era feminista"".seja homem, filho da puta! você quem manda na relação, se ela quer ser feminista ou a rainha da inglaterra, é problema dela, desde que ela seja sua mulher e você o homem. isso sem contar que argumentar contra essas feminista de quarto é muito fácil, elas ficam em rage facilmente, quando eu estudava humanas eu me divertia para caralho.tome a honkpill, passe a ver as coisas como uma comédia e não como uma tragédia.",1
só queria um sukiya hj,0
exame de história amanha e eu a jogar gta v siga 2.5,0
">>21739qual remédio você tá tomando de manhã? tá com ele há quanto tempo?quando você tiver prestes a ter um ataque de fúria pode tomar metade do rivotril pra se acalmar. isso em emergências, não faça sempre ou vai acabar viciando.fica o mesmo conselho do >>21116 também",1
@statslmj @laurenjauregui quatro #teenchoice for #choicefemaleartist is @laurenjauregui,0
"tô aqui na praia, não entrei na água ainda, gelada p caralho kkkkkkkkkkk",0
">>57651acabei não vendo o fio e esqueci de responder, anãozinho, desculpe. durante o fim de semana passado fiz ela gozar várias vezes, mas ficou claro que ela queria muito que eu gozasse nela. apesar disso só consegui gozar 2 ou 3 vezes. todas com auxílio de punheta. na útima estava quase gozando e ela acabou sentando e gozei dentro. ela ficou feliz na realidade. durante nossa última foda antes de eu viajar de volta para minha cidade, ela ficava pedindo pra gozar nela. acho que no fim acabou virando uma pira nova pra ela. não chega a criar tensão ou virar um problema, mas fica claro que influencia a cabeça dela. vou voltar pra lá no ano novo e quero ficar sem fapar até lá pra ver se gozo sem auxílio de punheta.",1
"o cata fôia quer saber. 

considerando os últimos acontecimentos no senado, escolha abaixo quem leva, por enquanto, o grande prêmio 
""o que estou fazendo aqui 2019"".",0
obrigada senhor por mais uma menstruação mensal.,0
">>63892você não precisa pegar um ""santa"" para não pegar uma vagabunda extremamente promíscua.como falei em outro fio. conheço virgem que já fez de tudo, das maneiras que podem ser classificadas como as mais safadas possíveis, mas que nunca deram a boceta. conheço depósito que não tem o cabaço, mas que nunca fez putaria sem ser com o namorado. não existe preto no branco nesse tipo de caso.cada depósito tem sua peculiaridade, e a do anão deve ser bem rodada mesmo.",1
@aslifiidan naçi̇zane,0
bighit pensando num jeito de esconder um casal gay com outro casal gay ,0
"saudações, anões! me ajudem, irmãos! suponha que conhece uma mulher, e que tem certo nível de intimidade, mas sem conotação sexual. seria possível oferecer dinheiro pra fornicar a mesma, sem passar por pervertido?isso é viável ou pura ilusão? ela se sentiria ofendida?",1
queria agitar algo hj mas a falta de grana afeta o jovem de baixa renda,0
"confira um trecho de ""can you feel the love tonight"" sendo cantada por beyoncé e donald glover, para o filme 'o rei leão'. ",0
n to julgando n mas qm qsr usa,0
"anões, me ajudem! eu realmente estou chateado com essa dúvida. fiquei balançando meu pai enquanto via um vídeo de uma depósito se masturbando. eu já havia batido meu recorde de dias em nofap, terei que começar de novo?",1
">>45091você seria eu, se tivesse um final feliz. passei até pela fase zé droguinha. abandonei amigos verdadeiros e fiéis, tudo por boceta e popularidade. no entanto, tudo mudou por causa de um dia. eu não sou muito chegado em religiões, mas uma tia minha é do candomblé. certo dia, ela estava com o pai de santo dela e, do nada, sem me conhecer antes, ele virou pra mim e disse: pense com a sua cabeça, não com a dos outros. aquilo me causou um choque gigantesco. passei o outro dia inteiro refletindo se essa frase tinha algum significado oculto, mas não, era o que eu havia entendido. eu tinha que parar de pensar no que os outros pensam. eu passei o ano inteiro de 2016 tentando fazer as coisas por mim, sem dar uma foda para o que os outros pensam, e tudo melhorou, de verdade. me esforcei nos estudos, abri a mente para novos projetos que estava pensando e me afastei das pessoas interesseiras ou que não tinham nada de bom para agregar. foi muito difícil no começo, mas depois, tudo se ajeitou. as coisas deram certo de maneira espantosa para mim. inclusive, voltei a falar com um grande amigo, que havia me afastado. estou com uma pitanga há mais de um ano, e tenho um relacionamento muito bom com ela. enfim, espero que as coisas acabem dando certo para você, anão.",1
será q sou para ti o q és para mim?,0
dustin é o melhor personagem de stranger things só que ninguém tem coragem de falar mas eu falo,0
"não tem como isso dar certo, retardado. seria como tentar enfiar um prego para acertar alguma parte do seu cérebro que te mate. eu iria te perguntar o porquê de você querer se matar mas percebo que você é batata demais.",1
meta de vida 🤤 isso sim é marola o resto é so combo que acha que tá abalando 🤦🏽‍♂️ ,0
"quem cozinha sonha em ter mil temperos em casa, coloridinhos, mas as vezes nem sabe o que ter em casa, se vale a pena.

eu separei aqui na cozinha de casa os que eu mais gosto, pra compartilhar com que gosta 

esse seria um ""kit básico"" ",0
